admin@lpmt.com,6735862e-8be9-4ac8-ae3a-d85b60e95925,240be518fabd2724ddb6f04eeb1da5967448d7e831c08c8fa822809f74c720a9,ADMIN,true,true
Brian.Gordon@gmail.com,c0e74811-1f8e-4341-a615-40fc42751b99,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Lauren.Marquez@gmail.com,15be8d94-dcc1-446b-9f51-c277089452d0,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Melissa.Lee@hotmail.com,4d784dec-6009-446e-9053-180f341e341b,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Susan.Marquez@yahoo.com,c92de6ae-b156-4c92-a74e-f4140c56379a,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Christopher.Bryant@yahoo.com,69768e10-020a-4b22-9a5c-7685605e3ec2,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Brian.Navarro@yahoo.com,5068851c-2e46-4a83-8160-62c119c7f4e4,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Daniel.Baker@yahoo.com,d5530cf7-207d-456a-aa94-bc6f6a156f7c,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Hayley.Bishop@yahoo.com,84fd29d1-1f13-467a-8fb3-7f732f8b4f72,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Emily.Chung@yahoo.com,3e1c5a80-e4a9-4545-ab55-936bb056e17e,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Ryan.Gray@hotmail.com,f037023b-2654-4619-ae88-16a3122d26f8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Margaret.Burns@yahoo.com,f6ff99bf-10e3-49a1-a5ea-b0be871a90bf,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Michael.Alexander@gmail.com,be112a1e-d1a6-4993-b963-f4247ec338d7,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Wendy.Carter@yahoo.com,9843f4f7-bf77-4e88-be46-43d893551006,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Michael.Lewis@gmail.com,43eb07c1-dccc-40ca-bc8c-7d71fd1048e8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Danielle.Mcdonald@gmail.com,d0ba6206-571f-4e9a-992c-d4ac77e62fbc,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Joel.Moore@yahoo.com,3da15926-a4dc-42aa-b1bb-073b290c7281,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Xavier.Crawford@gmail.com,5be2fb6a-8a04-4843-8978-ab42a2a19900,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Curtis.White@hotmail.com,42c5fb36-b5ca-447e-93c2-5c1d0e387920,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Wyatt.Barry@hotmail.com,0ae4fecd-42f3-4264-8fad-b10f85c64404,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Brian.Miller@gmail.com,025f76be-c221-4142-b799-dd3f1c9968d8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
James.Myers@hotmail.com,ebd03cac-872e-4a5a-90ba-b46bd545567a,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Brandon.Brown@hotmail.com,25bac4dc-eab8-4429-a273-3facb40316aa,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Sean.Olsen@gmail.com,bd330235-cdc0-4cd0-9ac5-f35e903c6d60,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Sergio.Grimes@yahoo.com,442674cf-8b7b-4f00-98bc-b8eab65239f6,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Thomas.Parker@gmail.com,bf20c79b-b74e-418b-a7e9-cde204614a17,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Christina.Howard@yahoo.com,8c622e68-6749-4272-aa90-212cdd5a5045,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kathy.Bowman@yahoo.com,9c179859-615b-4e31-9c13-8a6c5bac34dd,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Alan.Gonzales@hotmail.com,4b87e456-f76a-4e77-8cbf-c60d5187089f,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Julie.Bryant@gmail.com,ccb800c8-6156-47fe-8c91-8cbfd844edf8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Ryan.Obrien@gmail.com,5d892837-3601-4078-9e59-3cb3fc66e026,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Sara.Perez@hotmail.com,c5dc89c6-de36-47f7-a79d-dc919de31c34,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Christopher.Schmidt@yahoo.com,a9623fd7-cc53-4db0-a1c0-90a79e1c2fe9,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Roberta.Taylor@gmail.com,f3d32008-5a27-43ce-b1d2-c1bee0f0f75d,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
James.Horn@gmail.com,2ba81d5d-b3fa-4321-b8d4-4abdab543f2b,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Jennifer.Wright@yahoo.com,05d33b06-e012-4a51-a533-0ae8800d5ddb,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Aaron.Williams@yahoo.com,fe9348de-5b4f-491b-af6d-d100cbe4075f,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Dawn.Bryant@gmail.com,b160eef7-98be-4f0c-84ad-a46df8b3282d,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kathryn.Kennedy@hotmail.com,3fb92073-708b-4cea-9c5c-1c6b10a9950c,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Brian.Kennedy@yahoo.com,fe3ce1a8-9b10-42ad-93a2-6e2e9403bfd8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Craig.Nicholson@yahoo.com,78043107-e70c-48ee-a7ba-5403fc072e31,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Jessica.Gonzales@gmail.com,170a7ff2-1359-4acd-9d3e-15cd8597c472,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Melissa.Coffey@yahoo.com,9a944312-5327-46e8-9ed9-4597b9c278fc,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Valerie.Garcia@yahoo.com,2c11879a-685e-4109-bbc1-6b6c218bc804,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Stephen.Roberts@yahoo.com,df736854-12f0-4ccd-a7ff-2e1215cbf6c7,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Catherine.Curry@yahoo.com,a0e3d657-8391-423e-929a-7a967aa2e2ef,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Shannon.Maldonado@gmail.com,c39b55ed-8a33-4f29-b153-113c7a40fc6f,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kimberly.Butler@hotmail.com,f6824177-53e8-4493-bd95-4911ea09c42a,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Jamie.Schultz@gmail.com,4c1fc813-bd21-4bb5-901a-0c760e3e184d,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Patricia.Hawkins@yahoo.com,0d32e52c-e51c-4d81-83c6-18e035b6c5e6,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Mary.Wise@gmail.com,45107946-70ba-4d01-87f2-3b549bc732bc,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Mary.Long@hotmail.com,3686e969-f8e4-4b84-9d3b-ae8c57c43b06,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Nicholas.Garcia@yahoo.com,182fece9-4558-4a82-ae4a-93be9bdb46f4,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Joseph.Boyd@hotmail.com,adf5509f-e975-4f93-a5d8-683a2e1901de,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kristy.Cannon@gmail.com,3d585390-e555-4d97-841e-ebfea9e4fbed,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Tina.Burton@gmail.com,aac1ac5d-6e95-4309-8f05-fcc34e7c879b,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Emily.Wu@yahoo.com,9f7cef38-c942-4f74-ad92-67e480cdd4a3,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Dennis.Wall@hotmail.com,175d02ac-dd91-451e-aaa0-003d99609ec0,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Christopher.Powell@hotmail.com,3b934259-ac01-46b0-aa7c-567bfbcc982a,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Thomas.Figueroa@hotmail.com,b80bda48-1ea4-4850-ae55-bdd5973faa06,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Javier.Mason@yahoo.com,7fcf024f-fd76-4bec-a1f5-88a3760a7874,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Mark.Harrison@gmail.com,074d66fc-7ee4-4410-bf1c-34e187a19727,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Joseph.Huynh@hotmail.com,aaae52c5-03f8-4eb2-ad9d-671650d0a916,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Gregory.Watson@hotmail.com,392e137e-eb2f-4410-aec2-ebd5ba34de2c,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Shannon.Miller@gmail.com,a9ce931c-fa54-4e76-af8f-556ca81ca854,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Alicia.Boone@yahoo.com,663dfadf-4c2f-4923-ae3a-8dad8b352c63,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kenneth.Phillips@gmail.com,1f65ccb6-6f52-4034-b15a-42780eb7fe7b,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Kimberly.Wright@yahoo.com,415d524e-e28a-42a2-8906-542fe6cce1d9,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Margaret.West@hotmail.com,acf67cee-32f4-4814-9b27-d8537df3caa6,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Peter.Hanson@yahoo.com,2cfe7f80-bf28-4437-af67-060215e3aa4d,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Tony.Fischer@yahoo.com,470752ac-2cff-4e86-998c-696274160184,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Denise.Wade@gmail.com,91d9fba8-ac23-4764-a23c-e11e64697768,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Laura.Edwards@yahoo.com,4bdec815-a210-43c4-8d97-28dc6ccf57d3,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Jennifer.Johnston@yahoo.com,2454e4c0-8cc5-4892-b17a-0c04eb509f51,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Michael.Malone@gmail.com,109dd915-1504-4b95-b937-a87d2170c9e4,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Sarah.Dawson@gmail.com,9bc0e4e6-406a-4848-a917-3c9eec71a3ae,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Hannah.Bender@gmail.com,8928687c-4608-46ff-96eb-56e31d5b74f8,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Dennis.Hernandez@hotmail.com,35202006-f3ac-4028-9fac-688614709168,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Mary.Rodriguez@gmail.com,a1dccfc6-b7e0-45e6-916a-fe393eec4965,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Daniel.Murray@hotmail.com,c1ccc797-3b86-411c-b311-3aec8a7af077,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Ryan.Russell@gmail.com,91cf57a6-c160-415c-82c8-0dbed79303aa,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Olivia.Mcclure@hotmail.com,10037f97-56df-40dd-a4bf-7642a4904ebd,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Keith.Hamilton@yahoo.com,32f98be7-4f8d-4819-b948-652c37f1a31c,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Savannah.Vasquez@hotmail.com,9e14cf85-8c32-44db-a2f2-d10a5631a717,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Emily.Wells@gmail.com,caa4ac6e-4473-460b-8626-dc44b648c7ee,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Sabrina.Ellis@gmail.com,35abce88-0682-46f4-baee-211bba20d027,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Madeline.Jones@hotmail.com,7cf4939c-6dcb-4c2c-b2ed-d70d2bbc8d5e,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
Alexandria.Harris@hotmail.com,3d332430-48bc-4eb7-b519-50f5cabf3e6f,'a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3',PATIENT,true,false
musana@gmail.com,9d8f5aa6-a85c-40f6-bf79-f20669449b91,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,PATIENT,true,false
brice.nsabimana@gmail.com,f0832015-128d-4e3a-bddb-a52fa2859c58,a665a45920422f9d417e4867efdc4fb8a04a1f3fff1fa07e998e86f7f7a27ae3,PATIENT,true,false
